OFFENCE_GROUP_CODE,SUB_CODE,OGRS3_WEIGHTING,SNSV_STATIC_WEIGHTING,SNSV_DYNAMIC_WEIGHTING,SNSV_VATP_STATIC_WEIGHTING,SNSV_VATP_DYNAMIC_WEIGHTING,OPD_VIOL_SEX
053,35,0.1599,-0.136811424,-0.210828726,0,0,N
053,36,0.1599,-0.016912802,-0.067383107,0,0,N
053,37,0.1599,-0.136811424,-0.210828726,0,0,N
053,38,0.1599,-0.136811424,-0.210828726,0,0,N
053,39,0.1599,-0.136811424,-0.210828726,0,0,N
053,40,0.1599,-0.136811424,-0.210828726,0,0,N
053,41,0.1599,-0.136811424,-0.210828726,0,0,N
053,42,0.1599,-0.136811424,-0.210828726,0,0,N
053,43,0.1599,-0.136811424,-0.210828726,0,0,N
053,44,0.1599,-0.136811424,-0.210828726,0,0,N
053,45,0.1599,-0.136811424,-0.210828726,0,0,N
053,46,0.1599,-0.136811424,-0.210828726,0,0,N
053,52,0.1599,-0.136811424,-0.210828726,0,0,N
053,53,0.1599,-0.136811424,-0.210828726,0,0,N
053,54,0.1599,-0.136811424,-0.210828726,0,0,N
053,55,0.1599,-0.136811424,-0.210828726,0,0,N
053,56,0.1599,-0.136811424,-0.210828726,0,0,N
053,57,0.1599,-0.016912802,-0.067383107,0,0,N
053,99,0.1599,-0.136811424,-0.210828726,0,0,N
054,00,0.3519,-0.224505821,0.092376574,0,0,N
054,01,0.3519,-0.224505821,0.092376574,0,0,N
054,02,0.3519,-0.224505821,0.092376574,0,0,N
055,00,0.1599,-0.136811424,-0.210828726,0,0,N
055,01,0.1599,-0.136811424,-0.210828726,0,0,N
055,02,0.1599,-0.136811424,-0.210828726,0,0,N
055,03,0.1599,-0.136811424,-0.210828726,0,0,N
055,04,0.1599,-0.136811424,-0.210828726,0,0,N
055,05,0.1599,-0.136811424,-0.210828726,0,0,N
055,06,0.1599,-0.136811424,-0.210828726,0,0,N
055,07,0.1599,-0.136811424,-0.210828726,0,0,N
055,08,0.1599,-0.136811424,-0.210828726,0,0,N
055,09,0.1599,-0.136811424,-0.210828726,0,0,N
055,10,0.1599,-0.136811424,-0.210828726,0,0,N
055,11,0.1599,-0.136811424,-0.210828726,0,0,N
055,12,0.1599,-0.136811424,-0.210828726,0,0,N
056,00,0.205,0.186977546,0.007780288,0,0,N
056,01,0.205,0.186977546,0.007780288,0,0,N
056,02,0.205,0.186977546,0.007780288,0,0,N
057,00,0.205,0.186977546,0.007780288,0,0,N
057,02,0.205,0.186977546,0.007780288,0,0,N
057,11,0.205,0.186977546,0.007780288,0,0,N
057,12,0.205,0.186977546,0.007780288,0,0,N
057,13,0.205,0.186977546,0.007780288,0,0,N
057,14,0.205,0.186977546,0.007780288,0,0,N
057,15,0.205,0.186977546,0.007780288,0,0,N
057,16,0.205,0.186977546,0.007780288,0,0,N
057,17,0.205,0.186977546,0.007780288,0,0,N
057,22,0.205,0.186977546,0.007780288,0,0,N
057,28,0.205,0.186977546,0.007780288,0,0,N
058,00,0.205,0.186977546,0.007780288,0,0,N
058,01,0.205,0.186977546,0.007780288,0,0,N
058,02,0.205,0.186977546,0.007780288,0,0,N
058,03,0.205,0.186977546,0.007780288,0,0,N
058,04,0.205,0.186977546,0.007780288,0,0,N
059,00,0.205,0.186977546,0.007780288,0,0,N
059,11,0.205,0.186977546,0.007780288,0,0,N
059,12,0.205,0.186977546,0.007780288,0,0,N
059,13,0.205,0.186977546,0.007780288,0,0,N
059,14,0.205,0.186977546,0.007780288,0,0,N
059,15,0,0.019270382,-0.006538498,0.238802611,0.204895024,Y
060,00,0.1599,-0.136811424,-0.210828726,0,0,N
060,21,0.1599,-0.136811424,-0.210828726,0,0,N
060,22,0.1599,-0.136811424,-0.210828726,0,0,N
060,23,0.1599,-0.136811424,-0.210828726,0,0,N
061,00,0.1599,-0.136811424,-0.210828726,0,0,N
061,21,0.1599,-0.136811424,-0.210828726,0,0,N
061,22,0.1599,-0.136811424,-0.210828726,0,0,N
061,23,0.1599,-0.136811424,-0.210828726,0,0,N
061,24,0.1599,-0.136811424,-0.210828726,0,0,N
061,25,0.1599,-0.136811424,-0.210828726,0,0,N
061,26,0.1599,-0.136811424,-0.210828726,0,0,N
061,27,0.1599,-0.136811424,-0.210828726,0,0,N
061,28,0.1599,-0.136811424,-0.210828726,0,0,N
061,29,0.1599,-0.136811424,-0.210828726,0,0,N
061,30,0.1599,-0.136811424,-0.210828726,0,0,N
061,31,0.1599,-0.136811424,-0.210828726,0,0,N
061,32,0.1599,-0.136811424,-0.210828726,0,0,N
061,33,0.1599,-0.136811424,-0.210828726,0,0,N
061,34,0.1599,-0.136811424,-0.210828726,0,0,N
061,35,0.1599,-0.136811424,-0.210828726,0,0,N
061,36,0.1599,-0.136811424,-0.210828726,0,0,N
061,37,0.1599,-0.136811424,-0.210828726,0,0,N
061,38,0.1599,-0.136811424,-0.210828726,0,0,N
061,39,0.1599,-0.136811424,-0.210828726,0,0,N
061,40,0.1599,-0.136811424,-0.210828726,0,0,N
061,41,0.1599,-0.136811424,-0.210828726,0,0,N
062,00,-0.0607,-0.215779995,0.123617391,0,0,N
063,00,-0.0607,-0.215779995,0.123617391,0,0,N
064,00,0.1819,0.044613202,0.020639683,0,0,N
064,01,0.1819,0.044613202,0.020639683,0,0,N
064,02,0.1819,0.044613202,0.020639683,0,0,N
065,00,0.1819,0.044613202,0.020639683,0,0,N
066,00,0.1819,0.044613202,0.020639683,0,0,N
066,01,0.1819,0.044613202,0.020639683,0,0,N
066,02,-0.0607,-0.136811424,-0.210828726,0,0,N
066,03,0.1819,0.044613202,0.020639683,0,0,N
066,04,0.1819,0.044613202,0.020639683,0,0,N
066,05,0.1819,0.044613202,0.020639683,0,0,N
066,06,0.1819,0.044613202,0.020639683,0,0,N
066,07,0.1819,0.044613202,0.020639683,0,0,N
066,08,0.0328,-0.215779995,0.123617391,0,0,N
066,09,0.1819,0.044613202,0.020639683,0,0,N
066,10,0.1819,0.044613202,0.020639683,0,0,N
066,11,0.1819,0.044613202,0.020639683,0,0,N
066,12,0.1819,0.044613202,0.020639683,0,0,N
066,13,0.1819,0.044613202,0.020639683,0,0,N
066,14,0.1819,0.044613202,0.020639683,0,0,N
066,15,0.1819,0.044613202,0.020639683,0,0,N
066,16,0.1819,0.044613202,0.020639683,0,0,N
066,17,0.0328,-0.215779995,0.123617391,0,0,N
066,18,0.0328,-0.215779995,0.123617391,0,0,N
066,19,0.0328,-0.215779995,0.123617391,0,0,N
066,20,0.0328,-0.215779995,0.123617391,0,0,N
066,21,0.1819,0.044613202,0.020639683,0,0,N
066,22,0.1819,0.044613202,0.020639683,0,0,N
066,23,0.1819,0.044613202,0.020639683,0,0,N
066,24,0.1819,0.044613202,0.020639683,0,0,N
066,25,0.1819,0.044613202,0.020639683,0,0,N
066,26,0.1819,0.044613202,0.020639683,0,0,N
066,27,0.1819,0.044613202,0.020639683,0,0,N
066,28,0.1819,0.044613202,0.020639683,0,0,N
066,29,0.1819,0.044613202,0.020639683,0,0,N
066,30,0.1819,0.044613202,0.020639683,0,0,N
066,31,0.1819,0.044613202,0.020639683,0,0,N
066,32,0.1819,0.044613202,0.020639683,0,0,N
066,33,0.1819,0.044613202,0.020639683,0,0,N
066,34,0.1819,0.044613202,0.020639683,0,0,N
066,35,0.1819,0.044613202,0.020639683,0,0,N
066,36,0.1819,0.044613202,0.020639683,0,0,N
066,37,0.1819,0.044613202,0.020639683,0,0,N
066,38,0.1819,0.044613202,0.020639683,0,0,N
066,39,0.1819,0.044613202,0.020639683,0,0,N
066,40,0.1819,0.044613202,0.020639683,0,0,N
066,41,0.1819,0.044613202,0.020639683,0,0,N
066,42,0.1819,0.044613202,0.020639683,0,0,N
066,43,0.1819,0.044613202,0.020639683,0,0,N
066,44,0.1819,0.044613202,0.020639683,0,0,N
066,45,0.1819,0.044613202,0.020639683,0,0,N
066,46,0.1819,0.044613202,0.020639683,0,0,N
066,47,0.1819,0.044613202,0.020639683,0,0,N
066,48,0.1819,0.044613202,0.020639683,0,0,N
066,49,0.1819,0.044613202,0.020639683,0,0,N
066,50,0.1819,0.044613202,0.020639683,0,0,N
066,51,0.1819,0.044613202,0.020639683,0,0,N
066,52,0.1819,0.044613202,0.020639683,0,0,N
066,53,0.1819,0.044613202,0.020639683,0,0,N
066,54,0.1819,0.044613202,0.020639683,0,0,N
066,55,0.1819,0.044613202,0.020639683,0,0,N
066,56,0.1819,0.044613202,0.020639683,0,0,N
066,57,0.1819,0.044613202,0.020639683,0,0,N
066,58,0.1819,0.044613202,0.020639683,0,0,N
066,59,0.1819,0.044613202,0.020639683,0,0,N
066,60,0.1819,0.044613202,0.020639683,0,0,N
066,61,0.1819,0.044613202,0.020639683,0,0,N
066,62,0.1819,0.044613202,0.020639683,0,0,N
066,64,0.1819,0.044613202,0.020639683,0,0,N
066,65,0.1819,0.044613202,0.020639683,0,0,N
066,66,0.1819,0.044613202,0.020639683,0,0,N
066,67,0.1819,0.044613202,0.020639683,0,0,N
066,68,0.1819,0.044613202,0.020639683,0,0,N
066,69,0.1819,0.044613202,0.020639683,0,0,N
066,70,0.1819,0.044613202,0.020639683,0,0,N
066,71,0.1819,0.044613202,0.020639683,0,0,N
066,72,0.1819,0.044613202,0.020639683,0,0,N
066,73,0.1819,0.044613202,0.020639683,0,0,N
066,74,0.1819,0.044613202,0.020639683,0,0,N
066,75,0.1819,0.044613202,0.020639683,0,0,N
066,76,0.1819,0.044613202,0.020639683,0,0,N
066,77,0.1819,0.044613202,0.020639683,0,0,N
066,78,0.1819,0.044613202,0.020639683,0,0,N
066,79,0.1819,0.044613202,0.020639683,0,0,N
066,80,0.1819,0.044613202,0.020639683,0,0,N
066,81,0.1819,0.044613202,0.020639683,0,0,N
066,82,0.1819,0.044613202,0.020639683,0,0,N
066,83,0,-0.215779995,0.123617391,0,0,N
066,84,0,-0.215779995,0.123617391,0,0,N
066,85,0,-0.215779995,0.123617391,0,0,N
066,86,0,-0.215779995,0.123617391,0,0,N
066,87,0,-0.215779995,0.123617391,0,0,N
066,88,0,-0.215779995,0.123617391,0,0,N
066,89,0.1819,0.044613202,0.020639683,0,0,N
066,90,0,-0.215779995,0.123617391,0,0,Y
066,91,0.1819,0.044613202,0.020639683,0,0,N
066,92,0.1819,0.044613202,0.020639683,0,0,N
066,93,0.1819,0.044613202,0.020639683,0,0,N
066,94,0.1819,0.044613202,0.020639683,0,0,N
066,95,0.1819,0.044613202,0.020639683,0,0,N
066,96,0.1819,0.044613202,0.020639683,0,0,N
066,97,0,0.019270382,-0.006538498,0.238802611,0.204895024,N
066,98,0,-0.215779995,0.123617391,0,0,N
066,99,0.1819,0.044613202,0.020639683,0,0,N
067,00,-0.0607,-0.136811424,-0.210828726,0,0,N
067,01,-0.0607,-0.136811424,-0.210828726,0,0,N
067,02,-0.0607,-0.136811424,-0.210828726,0,0,N
068,00,-0.0607,-0.215779995,0.123617391,0,0,N
068,01,0.1819,0.044613202,0.020639683,0,0,N
068,02,0.1819,0.044613202,0.020639683,0,0,N
068,03,0.1819,0.044613202,0.020639683,0,0,N
068,04,0,0.019270382,-0.006538498,0.238802611,0.204895024,Y
068,05,-0.0607,-0.215779995,0.123617391,0,0,N
068,06,-0.0607,-0.215779995,0.123617391,0,0,N
068,07,0.0328,-0.215779995,0.123617391,0,0,N
068,08,0.0328,-0.215779995,0.123617391,0,0,N
068,09,0.1819,0.044613202,0.020639683,0,0,N
068,10,0.1819,0.044613202,0.020639683,0,0,N
068,15,-0.0607,-0.215779995,0.123617391,0,0,N
068,16,0,0.044613202,0.020639683,0,0,N
068,19,0.1819,0.044613202,0.020639683,0,0,Y
068,20,0.1819,0.044613202,0.020639683,0,0,N
069,00,-0.0607,-0.215779995,0.123617391,0,0,N
069,01,-0.0607,-0.215779995,0.123617391,0,0,N
069,02,-0.0607,-0.215779995,0.123617391,0,0,N
069,03,-0.0607,-0.215779995,0.123617391,0,0,N
069,04,-0.0607,-0.215779995,0.123617391,0,0,N
069,05,-0.0607,-0.215779995,0.123617391,0,0,N
069,06,0,0.019270382,-0.006538498,0.331898861,0.200143106,N
070,00,0.0328,-0.045522889,-0.21117235,0,0,Y
070,01,0.0328,-0.045522889,-0.21117235,0,0,Y
070,02,0.0328,-0.045522889,-0.21117235,0,0,Y
070,03,0.0328,-0.045522889,-0.21117235,0,0,Y
070,04,0.0328,-0.045522889,-0.21117235,0,0,Y
070,05,0.0328,-0.045522889,-0.21117235,0,0,Y
070,06,0.0328,-0.045522889,-0.21117235,0,0,Y
070,07,0.0328,-0.045522889,-0.21117235,0,0,Y
070,08,0.0328,-0.045522889,-0.21117235,0,0,Y
070,09,0.0328,-0.045522889,-0.21117235,0,0,Y
070,10,0.0328,-0.045522889,-0.21117235,0,0,Y
070,11,0.0328,-0.045522889,-0.21117235,0,0,Y
070,12,0.0328,-0.045522889,-0.21117235,0,0,Y
070,13,0.0328,-0.045522889,-0.21117235,0,0,Y
070,14,0.0328,-0.045522889,-0.21117235,0,0,Y
070,15,0.0328,-0.045522889,-0.21117235,0,0,Y
070,16,0.0328,-0.045522889,-0.21117235,0,0,Y
070,17,0.0328,-0.045522889,-0.21117235,0,0,Y
070,18,0.0328,-0.045522889,-0.21117235,0,0,Y
070,19,0.0328,-0.045522889,-0.21117235,0,0,Y
070,20,0.0328,-0.045522889,-0.21117235,0,0,Y
070,21,0.0328,-0.045522889,-0.21117235,0,0,Y
070,22,0.0328,-0.045522889,-0.21117235,0,0,Y
070,23,0.0328,-0.045522889,-0.21117235,0,0,Y
070,24,0.0328,-0.045522889,-0.21117235,0,0,Y
071,00,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,01,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,02,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,03,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,04,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,05,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,06,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,07,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,08,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,09,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,10,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,11,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,12,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,13,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,14,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,15,-0.6534,-0.442179128,-0.40700568,0,0,Y
071,16,-0.6534,-0.442179128,-0.40700568,0,0,N
071,17,-0.6534,-0.442179128,-0.40700568,0,0,N
072,00,-0.0607,-0.045522889,-0.21117235,0,0,N
072,01,0.0328,-0.045522889,-0.21117235,0,0,Y
072,02,0.0328,-0.045522889,-0.21117235,0,0,Y
072,03,0.0328,-0.045522889,-0.21117235,0,0,Y
072,04,0.0328,-0.045522889,-0.21117235,0,0,Y
072,05,0.0328,-0.045522889,-0.21117235,0,0,Y
072,06,0.0328,-0.045522889,-0.21117235,0,0,Y
073,00,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,01,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,02,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,03,0.0328,-0.215779995,0.123617391,0,0,Y
073,04,0.0328,-0.215779995,0.123617391,0,0,Y
073,05,0.0328,-0.215779995,0.123617391,0,0,Y
073,06,0.0328,-0.215779995,0.123617391,0,0,Y
073,07,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,08,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,09,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,10,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,11,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,12,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,13,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,14,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,15,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,16,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,17,-0.6534,-0.442179128,-0.40700568,0,0,Y
073,18,-0.6534,-0.442179128,-0.40700568,0,0,Y
074,00,-0.6534,-0.442179128,-0.40700568,0,0,Y
074,01,-0.6534,-0.442179128,-0.40700568,0,0,Y
074,02,-0.6534,-0.442179128,-0.40700568,0,0,Y
075,00,-0.0607,-0.215779995,0.123617391,0,0,N
075,01,-0.0607,-0.215779995,0.123617391,0,0,N
075,02,-0.0607,-0.215779995,0.123617391,0,0,N
075,12,-0.0607,-0.215779995,0.123617391,0,0,N
075,13,-0.0607,-0.215779995,0.123617391,0,0,N
075,15,-0.0607,-0.215779995,0.123617391,0,0,N
075,19,-0.0607,-0.215779995,0.123617391,0,0,N
075,21,-0.0607,-0.215779995,0.123617391,0,0,N
075,22,-0.0607,-0.215779995,0.123617391,0,0,N
075,23,-0.0607,-0.215779995,0.123617391,0,0,N
075,24,-0.0607,-0.215779995,0.123617391,0,0,N
075,31,-0.0607,-0.215779995,0.123617391,0,0,N
075,32,-0.0607,-0.215779995,0.123617391,0,0,N
075,33,-0.0607,-0.215779995,0.123617391,0,0,N
075,34,-0.0607,-0.215779995,0.123617391,0,0,N
075,35,-0.0607,-0.215779995,0.123617391,0,0,N
075,39,-0.0607,-0.215779995,0.123617391,0,0,N
075,40,-0.0607,-0.215779995,0.123617391,0,0,N
075,41,-0.0607,-0.215779995,0.123617391,0,0,N
075,42,-0.0607,-0.215779995,0.123617391,0,0,N
075,43,-0.0607,-0.215779995,0.123617391,0,0,N
075,44,-0.0607,-0.215779995,0.123617391,0,0,N
075,45,-0.0607,-0.215779995,0.123617391,0,0,N
075,46,-0.0607,-0.215779995,0.123617391,0,0,N
075,47,-0.0607,-0.215779995,0.123617391,0,0,N
075,48,-0.0607,-0.215779995,0.123617391,0,0,N
075,49,-0.0607,-0.215779995,0.123617391,0,0,N
075,50,-0.0607,-0.215779995,0.123617391,0,0,N
075,51,-0.0607,-0.215779995,0.123617391,0,0,N
075,52,-0.0607,-0.215779995,0.123617391,0,0,N
075,53,-0.0607,-0.215779995,0.123617391,0,0,N
075,54,-0.0607,-0.215779995,0.123617391,0,0,N
075,55,-0.0607,-0.215779995,0.123617391,0,0,N
075,56,-0.0607,-0.215779995,0.123617391,0,0,N
075,57,-0.0607,-0.215779995,0.123617391,0,0,N
075,58,-0.0607,-0.215779995,0.123617391,0,0,N
075,59,-0.0607,-0.215779995,0.123617391,0,0,N
075,60,-0.0607,-0.215779995,0.123617391,0,0,N
075,61,-0.0607,-0.215779995,0.123617391,0,0,N
075,62,-0.0607,-0.215779995,0.123617391,0,0,N
076,00,-0.0607,-0.215779995,0.123617391,0,0,N
076,01,-0.0607,-0.215779995,0.123617391,0,0,N
077,00,0.0772,0.081898246,-0.088394525,0,0,N
077,50,-0.7956,0.081898246,-0.088394525,0,0,N
077,51,0.0772,0.081898246,-0.088394525,0,0,N
077,52,0.0772,0.081898246,-0.088394525,0,0,N
077,53,0.0772,0.081898246,-0.088394525,0,0,N
077,54,0.0772,0.081898246,-0.088394525,0,0,N
077,55,0.0772,0.081898246,-0.088394525,0,0,N
077,56,0.0772,0.081898246,-0.088394525,0,0,N
077,57,0.0772,0.081898246,-0.088394525,0,0,N
077,58,0.0772,0.081898246,-0.088394525,0,0,N
077,59,0.0772,0.081898246,-0.088394525,0,0,N
077,60,0.0772,0.081898246,-0.088394525,0,0,N
077,61,-0.7956,0.081898246,-0.088394525,0,0,N
077,62,-0.7956,0.081898246,-0.088394525,0,0,N
077,63,-0.7956,0.081898246,-0.088394525,0,0,N
077,64,-0.7956,0.081898246,-0.088394525,0,0,N
077,65,-0.7956,0.081898246,-0.088394525,0,0,N
078,00,-0.0607,-0.136811424,-0.210828726,0,0,N
078,01,-0.0607,-0.136811424,-0.210828726,0,0,N
078,04,-0.0607,-0.136811424,-0.210828726,0,0,N
078,05,-0.0607,-0.136811424,-0.210828726,0,0,N
078,06,-0.0607,-0.136811424,-0.210828726,0,0,N
078,07,-0.0607,-0.136811424,-0.210828726,0,0,N
078,08,-0.0607,-0.136811424,-0.210828726,0,0,N
078,09,-0.0607,-0.136811424,-0.210828726,0,0,N
078,10,-0.0607,-0.136811424,-0.210828726,0,0,N
078,11,-0.0607,-0.136811424,-0.210828726,0,0,N
078,12,-0.0607,-0.136811424,-0.210828726,0,0,N
078,13,-0.0607,-0.136811424,-0.210828726,0,0,N
078,14,-0.0607,-0.136811424,-0.210828726,0,0,N
078,15,-0.0607,-0.136811424,-0.210828726,0,0,N
078,16,-0.0607,-0.136811424,-0.210828726,0,0,N
078,17,-0.0607,-0.136811424,-0.210828726,0,0,N
078,18,-0.0607,-0.136811424,-0.210828726,0,0,N
078,19,-0.0607,-0.136811424,-0.210828726,0,0,N
078,20,-0.0607,-0.136811424,-0.210828726,0,0,N
078,21,-0.0607,-0.136811424,-0.210828726,0,0,N
078,22,-0.0607,-0.136811424,-0.210828726,0,0,N
078,23,-0.0607,-0.136811424,-0.210828726,0,0,N
078,24,-0.0607,-0.136811424,-0.210828726,0,0,N
078,25,-0.0607,-0.136811424,-0.210828726,0,0,N
078,28,-0.0607,-0.136811424,-0.210828726,0,0,N
078,29,-0.0607,-0.136811424,-0.210828726,0,0,N
079,00,-0.0607,-0.215779995,0.123617391,0,0,N
079,01,-0.0607,-0.215779995,0.123617391,0,0,N
079,02,0,0.019270382,-0.006538498,0.238802611,0.204895024,Y
079,03,0,0.019270382,-0.006538498,0.238802611,0.204895024,Y
079,04,0,0.019270382,-0.006538498,0.238802611,0.204895024,Y
079,05,0,0.019270382,-0.006538498,0.238802611,0.204895024,Y
079,07,-0.0607,-0.215779995,0.123617391,0,0,N
079,11,-0.0607,-0.136811424,-0.210828726,0,0,N
080,00,0.7334,0.3048963,0.271350568,0,0,N
080,01,0.7334,0.3048963,0.271350568,0,0,N
081,00,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,03,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,04,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,07,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,08,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,09,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,10,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,11,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,12,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,13,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,14,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,15,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,16,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,17,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,26,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,27,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,29,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,30,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,35,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,36,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,37,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,38,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,39,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,40,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,42,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,43,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,44,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,45,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,69,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,70,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,71,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,72,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,73,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,74,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,76,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,77,0,0.019270382,-0.006538498,0.296194352,0.261448354,Y
081,78,0,0.019270382,-0.006538498,0.296194352,0.261448354,N
081,84,0,0.019270382,-0.006538498,0.503126183,0.413159451,N
081,86,0,0.019270382,-0.006538498,0.296194352,0.261448354,N
081,87,0,0.019270382,-0.006538498,0.296194352,0.261448354,N
081,88,0,0.019270382,-0.006538498,0.296194352,0.261448354,N
082,00,-0.0607,-0.215779995,0.123617391,0,0,N
082,02,-0.0607,-0.215779995,0.123617391,0,0,N
082,03,-0.0607,-0.215779995,0.123617391,0,0,N
082,04,-0.0607,-0.215779995,0.123617391,0,0,N
083,00,0.7334,0.3048963,0.271350568,0,0,N
083,01,0.7334,0.3048963,0.271350568,0,0,N
083,02,0.7334,0.3048963,0.271350568,0,0,N
083,03,0.7334,0.3048963,0.271350568,0,0,N
083,05,0.7334,0.3048963,0.271350568,0,0,N
083,06,0.7334,0.3048963,0.271350568,0,0,N
084,00,-0.0607,-0.215779995,0.123617391,0,0,N
084,01,-0.0607,-0.215779995,0.123617391,0,0,N
084,02,-0.0607,-0.215779995,0.123617391,0,0,N
084,03,-0.0607,-0.215779995,0.123617391,0,0,N
084,04,-0.0607,-0.215779995,0.123617391,0,0,N
084,05,-0.0607,-0.215779995,0.123617391,0,0,N
084,06,-0.0607,-0.215779995,0.123617391,0,0,N
084,07,-0.0607,-0.215779995,0.123617391,0,0,N
084,08,-0.0607,-0.215779995,0.123617391,0,0,N
084,09,-0.0607,-0.215779995,0.123617391,0,0,N
084,10,-0.0607,-0.215779995,0.123617391,0,0,N
084,11,-0.0607,-0.215779995,0.123617391,0,0,N
084,12,-0.0607,-0.215779995,0.123617391,0,0,N
084,13,-0.0607,-0.215779995,0.123617391,0,0,N
084,14,-0.0607,-0.215779995,0.123617391,0,0,N
084,15,-0.0607,-0.215779995,0.123617391,0,0,N
084,16,-0.0607,-0.215779995,0.123617391,0,0,N
084,17,-0.0607,-0.215779995,0.123617391,0,0,N
084,18,-0.0607,-0.215779995,0.123617391,0,0,N
084,19,-0.0607,-0.215779995,0.123617391,0,0,N
084,20,-0.0607,-0.215779995,0.123617391,0,0,N
084,21,-0.0607,-0.215779995,0.123617391,0,0,N
085,00,-0.0607,-0.215779995,0.123617391,0,0,N
085,01,-0.0607,-0.215779995,0.123617391,0,0,N
085,02,-0.0607,-0.215779995,0.123617391,0,0,N
085,03,-0.0607,-0.215779995,0.123617391,0,0,N
085,04,-0.0607,-0.215779995,0.123617391,0,0,N
085,05,-0.0607,-0.215779995,0.123617391,0,0,N
085,06,-0.0607,-0.215779995,0.123617391,0,0,N
085,07,-0.0607,-0.215779995,0.123617391,0,0,N
085,08,-0.0607,-0.215779995,0.123617391,0,0,N
085,09,-0.0607,-0.215779995,0.123617391,0,0,N
086,00,0.0328,-0.045522889,-0.21117235,0,0,Y
086,01,0.0328,-0.045522889,-0.21117235,0,0,Y
086,02,-0.6534,-0.442179128,-0.40700568,0,0,Y
086,03,0.0328,-0.045522889,-0.21117235,0,0,Y
086,04,0.0328,-0.045522889,-0.21117235,0,0,Y
086,05,0.0328,-0.045522889,-0.21117235,0,0,Y
086,06,0.0328,-0.045522889,-0.21117235,0,0,Y
086,07,0.0328,-0.045522889,-0.21117235,0,0,Y
086,08,0.0328,-0.045522889,-0.21117235,0,0,Y
086,09,0.0328,-0.045522889,-0.21117235,0,0,Y
